id,dataset,split,image_path,question,correct_answer,question_type,option_a,option_b,option_c,option_d,correct_label,language,options
slake_046869,slake,test,slake_046869.jpg,Where is/are the abnormality located?,Center,Where,yes,Center,hematologic,the gray-white areas of caseation and multiple areas of softening and cavitation,B,english,A) yes B) Center C) hematologic D) the gray-white areas of caseation and multiple areas of softening and cavitation
slake_046871,slake,test,slake_046871.jpg,What modality is used to take this image?,X-Ray,What,due to ruptured aneurysm,X-Ray,brain,Lower Right Lobe,B,english,A) due to ruptured aneurysm B) X-Ray C) brain D) Lower Right Lobe
slake_046877,slake,test,slake_046877.jpg,"Which organ is abnormal, heart or lung?",Heart,Abnormality,granulation tissue,4,no,Heart,D,english,A) granulation tissue B) 4 C) no D) Heart
slake_046879,slake,test,slake_046879.jpg,Which part of the body does this image belong to?,Chest,Other,Chest,Head,yes,Mandible,A,english,A) Chest B) Head C) yes D) Mandible
slake_046887,slake,test,slake_046887.jpg,Which part of the body does this image belong to?,Chest,Other,Chest,Right,no,vacant,A,english,A) Chest B) Right C) no D) vacant
slake_046890,slake,test,slake_046890.jpg,What diseases are included in the picture?,Cardiomegaly,What,Chest,hematologic,endocrine,Cardiomegaly,D,english,A) Chest B) hematologic C) endocrine D) Cardiomegaly
slake_046892,slake,test,slake_046892.jpg,"Which organ is abnormal, heart or lung?",Heart,Abnormality,no,yes,thermal,Heart,D,english,A) no B) yes C) thermal D) Heart
slake_046899,slake,test,slake_046899.jpg,"Which organ is abnormal, heart or lung?",Heart,Abnormality,adrenal,Heart,flat,yes,B,english,A) adrenal B) Heart C) flat D) yes
slake_046907,slake,test,slake_046907.jpg,"Which organ is abnormal, heart or lung?",Lung,Abnormality,primary biliary cirrhosis,gastrointestinal,Lung,hematologic,C,english,A) primary biliary cirrhosis B) gastrointestinal C) Lung D) hematologic
slake_046909,slake,test,slake_046909.jpg,Which part of the body does this image belong to?,Chest,Other,yes,pancreas,Chest,hematologic,C,english,A) yes B) pancreas C) Chest D) hematologic
slake_046915,slake,test,slake_046915.jpg,"Which organ is abnormal, heart or lung?",Lung,Abnormality,skin,Right,Lung,Chest,C,english,A) skin B) Right C) Lung D) Chest
slake_046917,slake,test,slake_046917.jpg,Which part of the body does this image belong to?,Chest,Other,Yes,Chest,cardiovascular,Brain,B,english,A) Yes B) Chest C) cardiovascular D) Brain
slake_046923,slake,test,slake_046923.jpg,"Which organ is abnormal, heart or lung?",Lung,Abnormality,Lung,T1,urinary,yes,A,english,A) Lung B) T1 C) urinary D) yes
slake_046931,slake,test,slake_046931.jpg,"Which organ is abnormal, heart or lung?",Lung,Abnormality,yes,repeated injury and regeneration,Lung,due to vertebral column trauma,C,english,A) yes B) repeated injury and regeneration C) Lung D) due to vertebral column trauma
slake_046944,slake,test,slake_046944.jpg,Which part of the body does this image belong to?,Chest,Other,thymus,leukoplakia vocal cord,thymus,Chest,D,english,A) thymus B) leukoplakia vocal cord C) thymus D) Chest
slake_046948,slake,test,slake_046948.jpg,Where is/are the abnormality located?,"Right Lung, Left",Where,Liver,3,"Right Lung, Left",joints,C,english,"A) Liver B) 3 C) Right Lung, Left D) joints"
slake_046951,slake,test,slake_046951.jpg,"Which organ is abnormal, heart or lung?",Lung,Abnormality,yes,the upper pole,Lung,chest x-ray,C,english,A) yes B) the upper pole C) Lung D) chest x-ray
slake_046956,slake,test,slake_046956.jpg,Does the picture contain kidney?,Yes,Yes/No,Yes,cut surface of spleen with an infarct several days of age excellent photo,yes,vasculature,A,english,A) Yes B) cut surface of spleen with an infarct several days of age excellent photo C) yes D) vasculature
slake_046960,slake,test,slake_046960.jpg,Where is the liver?,Left,Where,yes,Left,no,histologic appearance,B,english,A) yes B) Left C) no D) histologic appearance
slake_046986,slake,test,slake_046986.jpg,Does the picture contain liver?,Yes,Yes/No,Yes,Brain,Pelvic Cavity,yes,A,english,A) Yes B) Brain C) Pelvic Cavity D) yes
slake_046992,slake,test,slake_046992.jpg,How many kidneys in this image?,0,How much/many,due to ruptured peptic ulcer,0,adrenal gland,Chest,B,english,A) due to ruptured peptic ulcer B) 0 C) adrenal gland D) Chest
slake_047000,slake,test,slake_047000.jpg,Does the picture contain liver?,Yes,Yes/No,no,Yes,polyarteritis nodosa,Chest,B,english,A) no B) Yes C) polyarteritis nodosa D) Chest
slake_047006,slake,test,slake_047006.jpg,How many kidneys in this image?,0,How much/many,0,gastrointestinal,cardiovascular,yes,A,english,A) 0 B) gastrointestinal C) cardiovascular D) yes
slake_047014,slake,test,slake_047014.jpg,What is the scanning plane of this image?,Transverse  Plane,What,obvious,resorption,Transverse  Plane,foot,C,english,A) obvious B) resorption C) Transverse  Plane D) foot
slake_047018,slake,test,slake_047018.jpg,Does the picture contain liver?,Yes,Yes/No,Lung,endocrine system,due to a cyst,Yes,D,english,A) Lung B) endocrine system C) due to a cyst D) Yes
slake_047022,slake,test,slake_047022.jpg,Where is/are the abnormality located?,Liver,Where,Yes,yes,yes,Liver,D,english,A) Yes B) yes C) yes D) Liver
slake_047027,slake,test,slake_047027.jpg,"Which is bigger in this image, liver or spleen?",Spleen,Other,Spleen,No,yes,Lung,A,english,A) Spleen B) No C) yes D) Lung
slake_047034,slake,test,slake_047034.jpg,How many kidneys are there in this image?,0,How much/many,2,"Rectum, Small Bowel",loss of normal nuclear immunoreactivity,0,D,english,"A) 2 B) Rectum, Small Bowel C) loss of normal nuclear immunoreactivity D) 0"
slake_047045,slake,test,slake_047045.jpg,How many kidneys in this image?,0,How much/many,Yes,0,no,yes,B,english,A) Yes B) 0 C) no D) yes
slake_047058,slake,test,slake_047058.jpg,Where is/are the abnormality located?,Liver,Where,no,Right,Liver,autoimmune hepatitis,C,english,A) no B) Right C) Liver D) autoimmune hepatitis
slake_047071,slake,test,slake_047071.jpg,Does the picture contain liver?,Yes,Yes/No,Chest,with partially crossed polarizing to show foreign material very typical,hematologic,Yes,D,english,A) Chest B) with partially crossed polarizing to show foreign material very typical C) hematologic D) Yes
slake_047082,slake,test,slake_047082.jpg,What is the shape of the kidney in the picture?,Irregular,What,no,no,Irregular,gastrointestinal system,C,english,A) no B) no C) Irregular D) gastrointestinal system
slake_047088,slake,test,slake_047088.jpg,Does the picture contain liver?,Yes,Yes/No,2,Yes,yes,yes,B,english,A) 2 B) Yes C) yes D) yes
slake_047094,slake,test,slake_047094.jpg,What organ is the gray part on the left of the image?,Liver,What,Liver,No,Center,a large,A,english,A) Liver B) No C) Center D) a large
slake_047096,slake,test,slake_047096.jpg,What is the scanning plane of this image?,Transverse  Plane,What,Transverse  Plane,thermal burned skin,Center,with obvious tumor in mucosa,A,english,A) Transverse  Plane B) thermal burned skin C) Center D) with obvious tumor in mucosa
slake_047111,slake,test,slake_047111.jpg,Which is the kidney?,Symmetrical to the bone marrow,Other,no,Yes,Symmetrical to the bone marrow,Right,C,english,A) no B) Yes C) Symmetrical to the bone marrow D) Right
slake_047129,slake,test,slake_047129.jpg,Does the picture contain liver?,Yes,Yes/No,Yes,Chest,petechiae,in vasculature,A,english,A) Yes B) Chest C) petechiae D) in vasculature
slake_047143,slake,test,slake_047143.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Chest,Modality,oral,Chest,no,yes,B,english,A) oral B) Chest C) no D) yes
slake_047144,slake,test,slake_047144.jpg,"Which side of lung is abnormal in this image,left or right?",Right,Abnormality,No,6,Right,No,C,english,A) No B) 6 C) Right D) No
slake_047158,slake,test,slake_047158.jpg,Which part of the human body is the organ located in the image?,Chest,Other,Yes,scrotal,Chest,"Left Lung, Right",C,english,"A) Yes B) scrotal C) Chest D) Left Lung, Right"
slake_047162,slake,test,slake_047162.jpg,Is this a study of the chest?,Yes,Yes/No,Head,no,Yes,Chest,C,english,A) Head B) no C) Yes D) Chest
slake_047163,slake,test,slake_047163.jpg,What disease is/are shown on the right of lung?,Atelectasis,What,skin,no,Atelectasis,marfans syndrome,C,english,A) skin B) no C) Atelectasis D) marfans syndrome
slake_047165,slake,test,slake_047165.jpg,Can atelectasis be observed on the upper right lung in this picture?,No,Modality,no,No,three,yes,B,english,A) no B) No C) three D) yes
slake_047170,slake,test,slake_047170.jpg,Which organs/organ in the picture belong to the circulatory system?,Heart,Modality,"Right Lung, Left",Chest,Heart,with apparent infiltrative process case of chronic lymphocytic leukemia progressing to acute lymphocytic leukemia,C,english,"A) Right Lung, Left B) Chest C) Heart D) with apparent infiltrative process case of chronic lymphocytic leukemia progressing to acute lymphocytic leukemia"
slake_047179,slake,test,slake_047179.jpg,Is the lung abnormal?,Yes,Yes/No,in distorted versions of normal architecture,Yes,Chest,three,B,english,A) in distorted versions of normal architecture B) Yes C) Chest D) three
slake_047180,slake,test,slake_047180.jpg,Can mass be observed on the lower left lung in this picture?,Yes,Modality,Yes,yes,oral,gastrointestinal system,A,english,A) Yes B) yes C) oral D) gastrointestinal system
slake_047182,slake,test,slake_047182.jpg,How many existing heart in this image?,1,How much/many,yes,no,"Medical treatment, supportive treatment, surgical treatment",1,D,english,"A) yes B) no C) Medical treatment, supportive treatment, surgical treatment D) 1"
slake_047195,slake,test,slake_047195.jpg,Can atelectasis be observed on the lower left lung in this picture?,Yes,Modality,due,Yes,female reproductive system,liver,B,english,A) due B) Yes C) female reproductive system D) liver
slake_047210,slake,test,slake_047210.jpg,Can pneumonia be observed on the right lung in this picture?,Yes,Modality,Upper Left Lobe,Yes,yes,by lobulated,B,english,A) Upper Left Lobe B) Yes C) yes D) by lobulated
slake_047215,slake,test,slake_047215.jpg,Which organs/organ is part of the circulatory system in this image?,Heart,Organ system,2,adrenal,hematologic,Heart,D,english,A) 2 B) adrenal C) hematologic D) Heart
slake_047219,slake,test,slake_047219.jpg,Where is the abnormality in this image?,Heart,Where,no,lymphoid aggregates with germinal centers and abundant subepithelial plasma cells within the superficial lamina propria,Heart,no,C,english,A) no B) lymphoid aggregates with germinal centers and abundant subepithelial plasma cells within the superficial lamina propria C) Heart D) no
slake_047223,slake,test,slake_047223.jpg,What diseases are included in the picture?,Cardiomegaly,What,gastrointestinal,bilateral frontal lobes,Cardiomegaly,gastrointestinal,C,english,A) gastrointestinal B) bilateral frontal lobes C) Cardiomegaly D) gastrointestinal
slake_047225,slake,test,slake_047225.jpg,Can cardiomegaly be observed on the heart in this picture?,Yes,Modality,close-up of bullous skin lesions and peeling of skin,yes,Yes,yes,C,english,A) close-up of bullous skin lesions and peeling of skin B) yes C) Yes D) yes
slake_047227,slake,test,slake_047227.jpg,How many organs are there in this image?,2,How much/many,yes,yes,no,2,D,english,A) yes B) yes C) no D) 2
slake_047233,slake,test,slake_047233.jpg,Which part of the body does this image belong to?,Chest,Other,Chest,no,yes,three,A,english,A) Chest B) no C) yes D) three
slake_047242,slake,test,slake_047242.jpg,How many organs are there in this image?,2,How much/many,Pelvic Cavity,smooth,2,anisonucleosis with irregular nuclear chromatin with prominent nucleoli,C,english,A) Pelvic Cavity B) smooth C) 2 D) anisonucleosis with irregular nuclear chromatin with prominent nucleoli
slake_047254,slake,test,slake_047254.jpg,Is this image normal?,No,Yes/No,No,small,endocrine,endocrine system,A,english,A) No B) small C) endocrine D) endocrine system
slake_047257,slake,test,slake_047257.jpg,How many lungs are shown in this image?,2,How much/many,2,no,liver,Heart,A,english,A) 2 B) no C) liver D) Heart
slake_047264,slake,test,slake_047264.jpg,Where is/are the abnormality located in this picture?,Upper Right Lung,Where,No,due to diabetes mellitus,Upper Right Lung,with skin metastases,C,english,A) No B) due to diabetes mellitus C) Upper Right Lung D) with skin metastases
slake_047266,slake,test,slake_047266.jpg,Which organ system is imaged?,Chest,Organ system,Chest,cerebellum,liver,2,A,english,A) Chest B) cerebellum C) liver D) 2
slake_047270,slake,test,slake_047270.jpg,Can nodule be observed on the upper right lung in this picture?,Yes,Modality,respiratory,yes,Yes,by a well differentiated adenocarcinoma,C,english,A) respiratory B) yes C) Yes D) by a well differentiated adenocarcinoma
slake_047272,slake,test,slake_047272.jpg,How many lungs are shown in this image?,2,How much/many,because of brain hemorrhage 40 gestation 29 yo hypertensive bf,2,T1,Head,B,english,A) because of brain hemorrhage 40 gestation 29 yo hypertensive bf B) 2 C) T1 D) Head
slake_047276,slake,test,slake_047276.jpg,Is this an MRI scan?,No,Yes/No,No,0,thymus,on right,A,english,A) No B) 0 C) thymus D) on right
slake_047300,slake,test,slake_047300.jpg,Can pneumothorax be observed on the lower left lung in this picture?,Yes,Modality,liver,female reproductive,Yes,pancreas,C,english,A) liver B) female reproductive C) Yes D) pancreas
slake_047302,slake,test,slake_047302.jpg,How many existing heart in this image?,1,How much/many,T1,Lung,by acetaminophen overdose,1,D,english,A) T1 B) Lung C) by acetaminophen overdose D) 1
slake_047306,slake,test,slake_047306.jpg,Is this image taken via X-Ray?,Yes,Yes/No,yes,"Liver, Left",oral,Yes,D,english,"A) yes B) Liver, Left C) oral D) Yes"
slake_047315,slake,test,slake_047315.jpg,Can nodule be observed on the lower right lung in this picture?,No,Modality,right lung,yes,yes,No,D,english,A) right lung B) yes C) yes D) No
slake_047323,slake,test,slake_047323.jpg,Where does the picture show?,Chest,Where,no,0,Chest,T2,C,english,A) no B) 0 C) Chest D) T2
slake_047330,slake,test,slake_047330.jpg,Can pneumonia be observed on the upper right lung in this picture?,No,Modality,No,gastrointestinal system,yes,middle mogul,A,english,A) No B) gastrointestinal system C) yes D) middle mogul
slake_047331,slake,test,slake_047331.jpg,What color does the right lung show in the picture?,Black,What,Chest,Black,aorta,No,B,english,A) Chest B) Black C) aorta D) No
slake_047339,slake,test,slake_047339.jpg,Where is the abnormality in this image?,Upper Right Lung,Where,with a six-lobed nucleus,Chest,due to transplant rejection,Upper Right Lung,D,english,A) with a six-lobed nucleus B) Chest C) due to transplant rejection D) Upper Right Lung
slake_047341,slake,test,slake_047341.jpg,Which organ system is imaged?,Chest,Organ system,hepatobiliary,oral,Chest,myocardium,C,english,A) hepatobiliary B) oral C) Chest D) myocardium
slake_047343,slake,test,slake_047343.jpg,Does the lung look abnormal?,Yes,Yes/No,Yes,1,areas of tissue loss and residual gliosis,no,A,english,A) Yes B) 1 C) areas of tissue loss and residual gliosis D) no
slake_047344,slake,test,slake_047344.jpg,Are there abnormalities in this image?,Yes,Yes/No,lung,yes,Yes,yes,C,english,A) lung B) yes C) Yes D) yes
slake_047345,slake,test,slake_047345.jpg,Can pneumonia be observed on the upper right lung in this picture?,Yes,Modality,Yes,"Liver, Left",yes,yes,A,english,"A) Yes B) Liver, Left C) yes D) yes"
slake_047350,slake,test,slake_047350.jpg,Which organs/organ is part of the respiratory system in this image?,Lung,Organ system,1,Heart,Pelvic Cavity,Lung,D,english,A) 1 B) Heart C) Pelvic Cavity D) Lung
slake_047351,slake,test,slake_047351.jpg,How was this image taken?,X-Ray,How,no,X-Ray,CT,yes,B,english,A) no B) X-Ray C) CT D) yes
slake_047353,slake,test,slake_047353.jpg,Where does the picture show?,Chest,Where,yes,Chest,2,hematologic,B,english,A) yes B) Chest C) 2 D) hematologic
slake_047354,slake,test,slake_047354.jpg,Which side of lung is abnormal in this image?,Right,Abnormality,Lung,Chest,Right,yes,C,english,A) Lung B) Chest C) Right D) yes
slake_047356,slake,test,slake_047356.jpg,Is this a study of the chest?,Yes,Yes/No,Yes,Top,no,No,A,english,A) Yes B) Top C) no D) No
slake_047360,slake,test,slake_047360.jpg,Can pneumonia be observed on the lower right lung in this picture?,Yes,Modality,Right,Yes,yes,yes,B,english,A) Right B) Yes C) yes D) yes
slake_047362,slake,test,slake_047362.jpg,How many existing lungs in this image?,2,How much/many,Brain,unknown,2,due to disseminated intravascular coagulation,C,english,A) Brain B) unknown C) 2 D) due to disseminated intravascular coagulation
slake_047365,slake,test,slake_047365.jpg,Which organs/organ is part of the circulatory system in this image?,Heart,Organ system,Heart,due to radiation for lung carcinoma and meningeal carcinomatosis,cystadenocarcinoma malignancy,Center,A,english,A) Heart B) due to radiation for lung carcinoma and meningeal carcinomatosis C) cystadenocarcinoma malignancy D) Center
slake_047368,slake,test,slake_047368.jpg,Where does the picture show?,Chest,Where,yes,downs syndrome,oral,Chest,D,english,A) yes B) downs syndrome C) oral D) Chest
slake_047375,slake,test,slake_047375.jpg,Can infiltration be observed on the lower left lung in this picture?,Yes,Modality,yes,Yes,gastrointestinal,axial,B,english,A) yes B) Yes C) gastrointestinal D) axial
